image_name,fold,partly_cloudy,haze,clear,primary,cultivation,bare_ground,road,artisinal_mine,blow_down,selective_logging,slash_burn,water,habitation,cloudy,blooming,conventional_mine,agriculture
train_13506,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13507,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13508,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13509,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13510,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13511,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13512,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13513,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13514,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13515,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13516,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13517,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13518,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13519,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13520,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13521,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13522,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13523,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13524,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13525,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13526,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13527,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_13528,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13529,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13530,7,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_13531,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13532,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13533,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13534,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_13535,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13536,4,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
train_13537,2,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1
train_13538,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_13539,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
train_13540,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13541,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
train_13542,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13543,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13544,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13545,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13546,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13547,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13548,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13549,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_13550,8,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
train_13551,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13552,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13553,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13554,6,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13555,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
train_13556,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13557,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13558,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13559,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
train_13560,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13561,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_13562,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13563,9,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13564,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13565,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13566,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13567,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13568,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13569,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13570,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13571,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13572,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13573,9,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_13574,4,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_13575,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13576,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_13577,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13578,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13579,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13580,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13581,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13582,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_13583,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13584,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13585,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13586,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13587,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
train_13588,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13589,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
train_13590,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13591,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13592,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13593,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13594,7,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
train_13595,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13596,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13597,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13598,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13599,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13600,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13601,8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_13602,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13603,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13604,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13605,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13606,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_13607,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13608,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13609,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13610,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13611,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_13612,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13613,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13614,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13615,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13616,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13617,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13618,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13619,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13620,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_13621,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13622,4,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_13623,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13624,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13625,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13626,7,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13627,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13629,8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13630,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13631,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13632,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13633,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13634,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13635,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13636,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13637,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13638,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13639,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13640,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13641,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_13642,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13643,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13644,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13645,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13646,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_13647,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13648,9,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
train_13649,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13650,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13651,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13652,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13653,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13654,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13655,7,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_13656,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13657,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13658,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
train_13659,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13660,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_13661,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13662,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13663,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13664,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13665,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13666,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13667,9,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_13668,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13669,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13670,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13671,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13672,5,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
train_13673,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13674,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_13675,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13676,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13677,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13678,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13679,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13680,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13681,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13682,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13683,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13684,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13685,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13686,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13687,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_13688,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13689,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13690,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13691,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13692,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13693,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13694,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13695,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13696,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13697,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13698,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13699,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13700,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13701,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13702,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13703,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13704,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13705,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_13706,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
train_13707,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13708,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13709,9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_13710,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13711,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13712,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13713,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13714,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13715,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13716,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13717,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13718,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13719,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13720,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13721,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13722,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13723,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13724,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13725,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13726,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13727,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_13728,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_13729,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13730,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13732,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13733,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_13734,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13735,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13736,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13737,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13738,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_13739,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13740,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13741,8,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13742,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13743,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13744,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13745,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13746,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13747,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13748,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13750,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13751,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_13752,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13753,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13754,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13755,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_13756,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13757,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13758,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13759,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13760,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13761,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13762,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13763,7,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_13764,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_13765,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13766,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13767,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_13768,7,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_13769,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13770,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13771,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13772,7,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
train_13773,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_13774,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13775,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13776,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13777,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_13778,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13779,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13780,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13781,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13782,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13783,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_13784,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13785,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13786,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13787,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13788,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13789,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13790,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13791,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13792,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13793,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13794,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13795,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13796,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13797,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13798,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13799,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
train_13800,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13801,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13802,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
train_13803,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13804,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13805,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13806,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13807,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13808,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13809,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13810,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13811,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13812,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13813,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_13814,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13815,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_13816,7,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13817,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13818,9,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_13819,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13820,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13821,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13822,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13823,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_13824,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13825,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13826,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13827,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13828,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13829,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_13830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_13831,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13832,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13833,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13834,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13835,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13836,8,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_13837,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13838,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_13839,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13840,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13841,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_13842,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13843,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13844,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
