image_name,fold,slash_burn,road,artisinal_mine,water,agriculture,clear,bare_ground,partly_cloudy,selective_logging,cloudy,conventional_mine,blooming,cultivation,haze,blow_down,habitation,primary
train_13521,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13523,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13524,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13525,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13526,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13527,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13528,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13529,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13530,6,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_13531,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13532,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13533,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13534,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_13535,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13536,7,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
train_13537,5,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
train_13538,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13539,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13540,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13541,9,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13542,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13543,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13544,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
train_13545,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13546,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13547,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13548,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13549,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13550,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13551,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13552,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13553,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13554,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13555,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_13556,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13558,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13559,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13560,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13561,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13562,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13563,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13564,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13565,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13566,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13567,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13568,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13569,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13570,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13571,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13573,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_13574,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13575,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13576,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13577,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13578,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13579,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_13580,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13582,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
train_13583,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13584,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13585,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13586,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13587,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
train_13588,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13589,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
train_13590,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13591,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13592,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13593,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13594,6,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13595,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13596,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13597,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13598,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13599,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13601,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13602,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13603,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13604,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13605,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_13606,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_13607,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13608,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
train_13609,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13610,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13611,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
train_13612,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13613,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13614,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13615,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13616,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13618,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13619,9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13620,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13622,6,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13623,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13624,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13626,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13627,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_13628,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13629,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
train_13630,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13631,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13632,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13633,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13634,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13635,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13637,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13639,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13640,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13641,5,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
train_13642,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13643,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13644,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13645,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13646,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13647,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13648,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
train_13649,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13650,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13651,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13652,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13653,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13654,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13655,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13656,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13657,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13658,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13659,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13660,7,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13661,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13662,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13663,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13664,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13665,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13666,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13667,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13668,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13669,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13670,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13671,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13672,4,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13673,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13674,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13675,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
train_13676,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13677,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13678,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13679,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13680,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13681,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13682,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13683,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13684,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13685,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13686,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13687,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13688,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13689,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13690,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13691,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13692,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13693,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13694,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13695,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
train_13696,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13697,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13698,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_13699,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13700,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13701,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13702,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13703,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13704,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13705,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
train_13706,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_13707,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13708,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13709,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
train_13710,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13712,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13713,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13714,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13715,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13716,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13717,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13718,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13719,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13720,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13721,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13722,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13723,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13724,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13725,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13726,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13727,6,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
train_13728,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
train_13729,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13730,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13731,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13732,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13733,9,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
train_13734,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13735,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13737,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13738,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
train_13739,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13740,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13741,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13742,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13743,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13744,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13745,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13746,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13747,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13748,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
train_13749,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13750,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13751,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_13752,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13753,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13754,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13755,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13756,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13757,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13758,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13759,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13760,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13761,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13762,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13763,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13764,8,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13765,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13766,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13767,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13768,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13770,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13771,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13772,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13773,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13774,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13775,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13776,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13777,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13778,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13779,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13780,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13781,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13782,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13783,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13784,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13785,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13786,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13787,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13788,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13789,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13790,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13791,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13792,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13793,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13794,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13795,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13796,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13797,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13798,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13799,8,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
train_13800,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13801,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13802,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13803,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13804,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13805,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13806,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13807,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13808,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13809,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_13810,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13811,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13812,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13813,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13814,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13815,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13816,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13817,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13818,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_13819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13820,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13821,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13822,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13823,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13824,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13825,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13826,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13827,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13828,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13829,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_13830,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13831,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13832,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13833,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13834,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13835,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13836,8,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13837,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13838,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_13839,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13840,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13841,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_13842,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_13843,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_13844,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13845,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13846,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_13847,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13849,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13850,9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13851,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
train_13852,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13853,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13854,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13855,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13856,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
train_13857,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_13858,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_13859,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
