image_name,fold,road,artisinal_mine,cloudy,selective_logging,blooming,agriculture,haze,slash_burn,habitation,clear,water,conventional_mine,cultivation,blow_down,primary,bare_ground,partly_cloudy
train_3283,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3284,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_3285,9,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_3286,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3287,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_3288,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
train_3289,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3290,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_3291,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_3292,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3294,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3295,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3296,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
train_3297,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3298,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
train_3299,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3300,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3301,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3302,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_3303,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_3304,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3305,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3306,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3307,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3308,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3309,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3311,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3312,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3313,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3314,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_3316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3317,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3318,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3319,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3320,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_3321,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3322,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3323,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_3324,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3325,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3326,8,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3328,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_3329,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3330,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3331,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3332,9,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
train_3333,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3334,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_3335,5,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
train_3336,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3337,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_3338,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
train_3339,9,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3340,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3341,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3342,7,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3343,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3344,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3345,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_3346,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3348,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
train_3349,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_3350,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_3351,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3352,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3353,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3354,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3355,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3358,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3360,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3361,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3362,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3363,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_3364,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3365,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3366,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3367,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
train_3368,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3369,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3372,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3373,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3374,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_3375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3376,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3377,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3378,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_3379,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3380,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3381,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_3382,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3383,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3384,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3385,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
train_3386,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3387,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3388,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_3389,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3390,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_3391,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_3392,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3393,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3394,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3395,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3396,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3397,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3398,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3399,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3400,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3401,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3403,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3404,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3406,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3407,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3408,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3409,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3410,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3411,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3412,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_3413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3414,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3415,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
train_3416,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
train_3417,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_3418,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_3419,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3420,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3421,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3422,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3423,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3424,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_3425,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3427,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3428,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3429,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3430,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3431,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3432,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3433,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3434,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3435,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3436,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3437,3,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
train_3438,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3439,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3440,7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
train_3441,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_3442,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3443,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3444,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_3445,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
train_3446,6,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
train_3447,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3448,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3449,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3450,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_3451,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_3452,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3453,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_3454,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3455,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3456,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3457,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3458,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3459,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_3460,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3461,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
train_3462,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3463,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_3464,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3465,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_3466,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3467,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3468,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3470,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3471,7,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3472,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3473,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3474,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3475,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3476,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3477,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3478,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3479,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3480,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3481,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_3482,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3484,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3485,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3486,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3487,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3488,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3490,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3491,4,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_3492,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3493,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_3494,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3495,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3496,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3497,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3498,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3499,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3500,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3501,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
train_3502,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3503,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
train_3504,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3505,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_3506,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
train_3507,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3508,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3509,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_3510,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
train_3511,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3512,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3513,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3514,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_3515,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
train_3516,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3519,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3520,7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3521,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3522,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3523,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3524,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3525,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3526,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
train_3527,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3528,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3529,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3530,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3531,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3532,9,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
train_3533,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3534,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3535,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_3536,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3537,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3538,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
train_3539,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3540,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3541,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
train_3542,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3543,7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
train_3544,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3545,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
train_3546,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_3547,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
train_3548,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3549,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3550,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3551,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
train_3552,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3553,8,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
train_3554,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3555,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3556,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
train_3557,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3559,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3560,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3561,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_3562,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3563,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3564,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_3565,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3566,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
train_3567,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3568,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3570,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3571,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3572,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3573,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3574,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3575,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_3576,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3577,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3578,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3579,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3580,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3581,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3582,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3583,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3584,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3585,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3586,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3587,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3588,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3589,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3590,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3591,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
train_3592,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3593,8,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3594,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_3595,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3596,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_3597,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3598,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_3599,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3600,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_3601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3602,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3603,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3604,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3605,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3607,7,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3609,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3611,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
train_3612,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_3613,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3614,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3615,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_3616,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3617,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_3618,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_3619,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_3620,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_3621,9,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
