image_name,fold,haze,bare_ground,partly_cloudy,blow_down,primary,slash_burn,blooming,habitation,road,water,selective_logging,clear,cloudy,cultivation,conventional_mine,agriculture,artisinal_mine
train_7137,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7138,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7139,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7140,6,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train_7141,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7142,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7143,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7144,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7145,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7146,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_7147,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
train_7148,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_7149,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7150,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7151,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7152,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7153,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7154,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7155,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7156,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7157,7,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
train_7158,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7159,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7160,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7161,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7162,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7163,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7164,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7165,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7166,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7167,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7168,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7169,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7170,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7171,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7172,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7173,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7174,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7175,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_7176,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7177,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7178,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7179,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_7180,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7181,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7182,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7183,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7184,5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
train_7185,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7186,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7187,4,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
train_7188,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7189,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7190,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_7191,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7192,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7193,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7194,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7195,7,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7196,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7197,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
train_7198,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7199,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7200,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7201,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7202,4,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_7203,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_7204,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7205,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_7206,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
train_7207,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
train_7208,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7209,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7210,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7211,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7212,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7213,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7214,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7215,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_7216,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7217,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7218,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
train_7219,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7220,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7221,4,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_7222,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7223,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7224,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
train_7225,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_7226,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7227,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7228,3,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
train_7229,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7230,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7231,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7232,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7233,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7234,5,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
train_7235,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7236,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7237,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
train_7238,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7239,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7240,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7241,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_7242,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7243,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7244,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7245,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7246,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
train_7247,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7248,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7249,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7250,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7251,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7252,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_7253,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7254,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7255,9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7256,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7257,5,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
train_7258,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7259,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
train_7260,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7261,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7262,7,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_7263,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7264,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7265,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7266,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7267,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7268,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7269,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7270,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7271,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
train_7272,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7273,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_7274,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
train_7275,8,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_7276,8,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7277,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7278,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7279,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7280,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7281,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
train_7282,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7283,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7285,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7286,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7287,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7288,4,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
train_7289,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7290,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
train_7291,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7292,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7293,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7294,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7295,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7296,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7297,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7298,9,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7299,3,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
train_7300,4,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
train_7301,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7302,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7303,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7304,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
train_7305,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7306,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7307,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7308,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7309,5,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_7310,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7311,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
train_7312,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7313,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_7314,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7315,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7316,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7317,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7318,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7319,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7320,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7321,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7322,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7324,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7325,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7326,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7327,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_7328,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7329,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7330,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7331,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7332,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7333,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7334,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7335,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7336,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7337,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7338,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7339,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7340,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7341,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7342,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7343,7,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_7344,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
train_7345,9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_7346,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7347,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7348,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7349,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7350,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7351,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7352,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7353,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7354,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7355,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
train_7356,7,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7357,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7358,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7359,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7360,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7361,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7362,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7363,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_7364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7365,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7366,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7367,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7368,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
train_7369,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7370,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_7371,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7372,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7373,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7374,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7375,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7376,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_7377,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7378,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
train_7379,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7380,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7381,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7382,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7383,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7384,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7385,9,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_7386,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7387,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7388,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
train_7389,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7390,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7391,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7392,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7393,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7394,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7395,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7396,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7397,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7398,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7399,9,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
train_7400,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7401,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7402,7,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
train_7403,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7404,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7405,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7406,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7407,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7408,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7409,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7410,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7411,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7412,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_7413,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7414,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7415,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7416,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_7417,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7418,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7420,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
train_7421,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7422,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7423,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7424,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7425,9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_7426,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7427,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7428,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7429,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7430,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_7431,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7432,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7433,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7434,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_7435,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_7436,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7437,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7438,3,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_7439,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7440,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7441,6,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_7442,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7443,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_7444,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7445,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7446,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_7447,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7448,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7449,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7450,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7451,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7452,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7453,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7454,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
train_7455,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_7456,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7457,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7458,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7459,4,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
train_7460,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7461,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_7462,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7463,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_7464,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7465,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_7466,9,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
train_7467,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7468,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7469,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_7470,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
train_7471,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7472,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_7473,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_7474,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7475,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
